1.647 min,loss,accuracy,val_loss,val_accuracy
0,0.6087258458137512,0.6660445928573608,0.6027722358703613,0.6665434837341309
1,0.6000071167945862,0.6766689419746399,0.5975789427757263,0.6709038615226746
2,0.5971516370773315,0.6777591109275818,0.5945922136306763,0.6848717927932739
3,0.596609354019165,0.6782580018043518,0.597175121307373,0.6796245574951172
4,0.595795750617981,0.6786829233169556,0.5952443480491638,0.6800680160522461
5,0.5947795510292053,0.679847002029419,0.5949665307998657,0.6720123887062073
6,0.5947633981704712,0.6797546148300171,0.5943549275398254,0.6768900752067566
7,0.5949692130088806,0.6793111562728882,0.5947970747947693,0.6802157759666443
8,0.5946476459503174,0.6802535057067871,0.5948348045349121,0.6792550683021545
9,0.5940313935279846,0.6793296337127686,0.5928488373756409,0.676372766494751
10,0.5936567783355713,0.6814545392990112,0.5937998294830322,0.676520586013794
11,0.5936635136604309,0.6795883178710938,0.5932361483573914,0.6783682107925415
12,0.5935465693473816,0.6823044419288635,0.5939569473266602,0.6745990514755249
13,0.5935352444648743,0.6802165508270264,0.5929838418960571,0.6741556525230408
14,0.5932906866073608,0.6815838813781738,0.5961830615997314,0.683689296245575
15,0.5930037498474121,0.6815284490585327,0.5992648005485535,0.6804375052452087
16,0.593275785446167,0.6797361373901367,0.5928540825843811,0.6791811585426331
17,0.5930201411247253,0.6815654039382935,0.5948489308357239,0.6794767379760742
18,0.5930699110031128,0.6816762685775757,0.5930898785591125,0.678146481513977
19,0.5927535891532898,0.6802350282669067,0.5938299298286438,0.6787376999855042
20,0.5929523706436157,0.6800317764282227,0.5926183462142944,0.6770378947257996
21,0.5927242040634155,0.681694746017456,0.5973991751670837,0.6829502582550049
22,0.5925934314727783,0.6809002161026001,0.5933550596237183,0.6815460920333862
23,0.5927838683128357,0.6809556484222412,0.5920059084892273,0.6780725717544556
24,0.5925671458244324,0.6825076937675476,0.5930995941162109,0.6802157759666443
25,0.5925132036209106,0.6816577911376953,0.591989278793335,0.6787376999855042
26,0.5924296379089355,0.6812697649002075,0.5924269556999207,0.6827285289764404
27,0.5922620892524719,0.6826555132865906,0.5975875854492188,0.6816939115524292
28,0.5923270583152771,0.6820088028907776,0.5922064781188965,0.6823590397834778
29,0.5921472311019897,0.6828957200050354,0.5930399894714355,0.675338089466095
30,0.5924451351165771,0.6810849905014038,0.5930371284484863,0.6828763484954834
31,0.5923869013786316,0.6816393136978149,0.592613935470581,0.6787376999855042
32,0.592258632183075,0.6828402876853943,0.592822790145874,0.6728253364562988
33,0.5921980142593384,0.684170663356781,0.5916183590888977,0.6812504529953003
34,0.5922393202781677,0.6818056106567383,0.5937387943267822,0.6720123887062073
35,0.5922400951385498,0.6811773777008057,0.5925875306129456,0.6810287237167358
36,0.5922955274581909,0.6817686557769775,0.5921623706817627,0.6862020492553711
37,0.592177152633667,0.6828218102455139,0.5921187996864319,0.6822851300239563
38,0.5919014811515808,0.6821381449699402,0.5932096242904663,0.6832458972930908
39,0.5919671654701233,0.6821196675300598,0.592521071434021,0.6780725717544556
40,0.5920615196228027,0.6827294230461121,0.5931976437568665,0.6788116097450256
41,0.5920669436454773,0.6826555132865906,0.592210590839386,0.6824329495429993
42,0.5919157266616821,0.6828033328056335,0.5921198725700378,0.6831719875335693
43,0.5918087363243103,0.6845032572746277,0.5925377607345581,0.6788855195045471
44,0.5919733643531799,0.6818979978561401,0.5933254361152649,0.6814721822738647
45,0.5919386148452759,0.6824707388877869,0.5933326482772827,0.685610830783844
46,0.5918810367584229,0.6811034679412842,0.59186190366745,0.6862020492553711
47,0.5917574763298035,0.6839304566383362,0.5927836298942566,0.6799941062927246
48,0.591743528842926,0.6810480356216431,0.5921401381492615,0.6801419258117676
49,0.5918010473251343,0.6824522614479065,0.5929979681968689,0.6831719875335693
50,0.5915913581848145,0.6836163401603699,0.5922873020172119,0.6823590397834778
51,0.5919409394264221,0.6834869980812073,0.5922587513923645,0.6805114150047302
52,0.5917209982872009,0.6815469264984131,0.5942187309265137,0.6829502582550049
53,0.59177166223526,0.6818795204162598,0.5917009115219116,0.6801419258117676
