17.976 min,loss,accuracy,val_loss,val_accuracy
0,0.5168163776397705,0.736331582069397,0.34027814865112305,0.844209611415863
1,0.1946561485528946,0.9299163222312927,0.09734631329774857,0.9699209332466125
2,0.07913689315319061,0.9760167002677917,0.06386397778987885,0.9820412397384644
3,0.04993973672389984,0.9853106737136841,0.0540471114218235,0.9835193157196045
4,0.033357441425323486,0.9902071356773376,0.07860919088125229,0.98255854845047
5,0.028491050004959106,0.9917037487030029,0.04426271840929985,0.9864755272865295
6,0.02147054485976696,0.9945677518844604,0.04163634404540062,0.9894316792488098
7,0.01990087516605854,0.9944384098052979,0.03792446106672287,0.9920922517776489
8,0.01818794757127762,0.9952144026756287,0.027025094255805016,0.9933485984802246
9,0.012200417928397655,0.9970806241035461,0.03187696635723114,0.9913532137870789
10,0.01562599651515484,0.9957687258720398,0.033504679799079895,0.9894316792488098
11,0.010094873607158661,0.9975610375404358,0.01909010484814644,0.9957135319709778
12,0.01213359460234642,0.9972469210624695,0.02430826611816883,0.993718147277832
13,0.011084289290010929,0.9972838759422302,0.023395583033561707,0.9944571852684021
14,0.009130318649113178,0.9977642893791199,0.021222203969955444,0.9949744939804077
15,0.008480786345899105,0.9979490637779236,0.025061264634132385,0.9939398169517517
16,0.007857980206608772,0.997819721698761,0.0223942082375288,0.9953440427780151
17,0.006429361645132303,0.9986326694488525,0.04708157852292061,0.9892099499702454
18,0.009879380464553833,0.997524082660675,0.02790163643658161,0.9954918622970581
19,0.004765726160258055,0.9991130828857422,0.03798224776983261,0.9920922517776489
20,0.007027838844805956,0.9982447028160095,0.02173302322626114,0.9956396222114563
21,0.007531137205660343,0.9980414509773254,0.0194320697337389,0.9954179525375366
22,0.006015092600136995,0.9984663724899292,0.020392727106809616,0.9954179525375366
23,0.005005489103496075,0.9990206956863403,0.03737799823284149,0.9867711067199707
24,0.006105357315391302,0.9987804889678955,0.0206009354442358,0.9954918622970581
25,0.006262706592679024,0.9984848499298096,0.023140037432312965,0.9943832755088806
26,0.004880459513515234,0.9988913536071777,0.01577085070312023,0.9944571852684021
27,0.0034835697151720524,0.9993163347244263,0.021861856803297997,0.9951962232589722
28,0.004497827496379614,0.9990761280059814,0.01892748661339283,0.9945310950279236
29,0.006492532789707184,0.998355507850647,0.017199236899614334,0.9960830807685852
30,0.00276076584123075,0.9993902444839478,0.016280369833111763,0.9966003894805908
31,0.0050301025621593,0.9988174438476562,0.02353723719716072,0.9941615462303162
32,0.0034743330907076597,0.9992609024047852,0.02259950526058674,0.9944571852684021
33,0.003168614348396659,0.999353289604187,0.015957193449139595,0.9963048100471497
34,0.004330551717430353,0.99900221824646,0.020593471825122833,0.9948266744613647
35,0.004889203701168299,0.99900221824646,0.015455936081707478,0.9960091710090637
36,0.0023468921426683664,0.9995565414428711,0.011160576716065407,0.9969699382781982
37,0.002213170286267996,0.9995934963226318,0.015168092213571072,0.9966742992401123
38,0.00498648127540946,0.9987250566482544,0.02096942812204361,0.9954918622970581
39,0.003969220910221338,0.9992609024047852,0.01648538187146187,0.9962309002876282
40,0.0030634012073278427,0.9992793798446655,0.02162938192486763,0.9961569905281067
41,0.004239346832036972,0.9990761280059814,0.020882731303572655,0.9954179525375366
42,0.00308037456125021,0.9992978572845459,0.01350344717502594,0.9964525699615479
43,0.002639275509864092,0.9995380640029907,0.014367382973432541,0.9964525699615479
44,0.002055188175290823,0.9995565414428711,0.016218962147831917,0.9963048100471497
45,0.0023872789461165667,0.9994826316833496,0.02597987838089466,0.9921661615371704
46,0.004665801301598549,0.9989098310470581,0.014479335397481918,0.9973394274711609
47,0.001823422615416348,0.9996858835220337,0.015213391743600368,0.9962309002876282
48,0.003896901849657297,0.9989652633666992,0.02637072093784809,0.9923878312110901
49,0.0029843240045011044,0.99950110912323,0.015402300283312798,0.9966003894805908
50,0.002974062692373991,0.9993348121643066,0.016794970259070396,0.9960830807685852
51,0.0032392118591815233,0.9993163347244263,0.018156737089157104,0.9959352612495422
52,0.002134906128048897,0.9995750188827515,0.016445664688944817,0.9965264797210693
53,0.0018807140877470374,0.9996858835220337,0.016858957707881927,0.9957874417304993
54,0.0033397669903934,0.9993348121643066,0.02027706243097782,0.9951223134994507
55,0.002550896257162094,0.9996119737625122,0.013842488639056683,0.9965264797210693
56,0.0018153327982872725,0.9996674060821533,0.014932810328900814,0.9966742992401123
