33.3 min,loss,accuracy,val_loss,val_accuracy
0,0.6207216382026672,0.6453317403793335,0.5639210939407349,0.6913014650344849
1,0.49785372614860535,0.7532935738563538,0.4440981447696686,0.7902594208717346
2,0.40590059757232666,0.8170580863952637,0.37592583894729614,0.8366713523864746
3,0.34232646226882935,0.8550285696983337,0.31608879566192627,0.8700022101402283
4,0.29843905568122864,0.8771271705627441,0.28754210472106934,0.888552188873291
5,0.26384443044662476,0.8949760794639587,0.2705399692058563,0.8807183504104614
6,0.2428375780582428,0.9053047895431519,0.23693467676639557,0.9043677449226379
7,0.21464641392230988,0.9183311462402344,0.2536422312259674,0.896903395652771
8,0.2007315754890442,0.9252415895462036,0.19911760091781616,0.9246914386749268
9,0.1853308379650116,0.9317824840545654,0.19094157218933105,0.9285344481468201
10,0.16635854542255402,0.9407069087028503,0.17835837602615356,0.9345946311950684
11,0.15975619852542877,0.9406145215034485,0.16605843603610992,0.944202184677124
12,0.14806167781352997,0.9477097392082214,0.14651139080524445,0.9465671181678772
13,0.13850413262844086,0.9517377614974976,0.15896330773830414,0.9465671181678772
14,0.12456312030553818,0.955932080745697,0.1323227733373642,0.9563224911689758
15,0.118872731924057,0.9592394828796387,0.13573718070983887,0.9563964009284973
16,0.1153404638171196,0.9609947800636292,0.1457826793193817,0.9458280801773071
17,0.10953091830015182,0.9617708325386047,0.12515778839588165,0.9612740874290466
18,0.10846944898366928,0.9628979563713074,0.10228032618761063,0.9695513844490051
19,0.10067038983106613,0.9659281969070435,0.08698444813489914,0.9756115674972534
20,0.09130033850669861,0.9700486063957214,0.10816892236471176,0.9695513844490051
21,0.09782692044973373,0.966852068901062,0.11167124658823013,0.967925488948822
22,0.08699994534254074,0.9719517230987549,0.12051579356193542,0.952701210975647
23,0.08622834086418152,0.971360445022583,0.10712325572967529,0.9649693369865417
24,0.08015286177396774,0.9736146926879883,0.11201008409261703,0.975094199180603
25,0.07828985154628754,0.9739842414855957,0.07646504044532776,0.9779025912284851
26,0.07486923784017563,0.9755547642707825,0.1207626610994339,0.9630478024482727
27,0.07882606238126755,0.9741135835647583,0.07550836354494095,0.9800457954406738
28,0.07936827093362808,0.9735962152481079,0.09008274227380753,0.9749464392662048
29,0.07358746975660324,0.975333034992218,0.09567466378211975,0.9672603607177734
30,0.07271933555603027,0.9760536551475525,0.07929155230522156,0.9770896434783936
31,0.07189708203077316,0.9758873581886292,0.10257232189178467,0.9640085697174072
32,0.06919926404953003,0.9773840308189392,0.08837787806987762,0.9744290709495544
33,0.06367408484220505,0.9787143468856812,0.07428395748138428,0.978198230266571
34,0.0694543793797493,0.9782339334487915,0.08884886652231216,0.9715468287467957
35,0.06693404912948608,0.9786219596862793,0.08385960012674332,0.9749464392662048
36,0.06526138633489609,0.9796197414398193,0.10679697245359421,0.9634912610054016
37,0.060620974749326706,0.9804142713546753,0.08071200549602509,0.9766462445259094
38,0.06081771478056908,0.9799153804779053,0.08823644369840622,0.9719902276992798
39,0.05968983471393585,0.9803034067153931,0.09283175319433212,0.9715468287467957
40,0.06034371256828308,0.9793425798416138,0.0881456658244133,0.9747247099876404
41,0.06093018129467964,0.9800631999969482,0.07792951166629791,0.9767940044403076
42,0.06155325844883919,0.9798784255981445,0.0752347931265831,0.9787155389785767
43,0.058254364877939224,0.9807838201522827,0.05987272784113884,0.98329758644104
44,0.05456085875630379,0.9819108843803406,0.06071089953184128,0.9810065627098083
45,0.05588243529200554,0.9816891551017761,0.057871781289577484,0.98329758644104
46,0.057718612253665924,0.9821141362190247,0.16017720103263855,0.9459758996963501
47,0.05336838960647583,0.9821695685386658,0.10636033862829208,0.9584657549858093
48,0.050962090492248535,0.983278214931488,0.0630277618765831,0.9827063679695129
49,0.05212588608264923,0.982631504535675,0.07330255210399628,0.9824107885360718
50,0.05425777658820152,0.9825945496559143,0.07277942448854446,0.9797502160072327
51,0.04905211180448532,0.984220564365387,0.06271717697381973,0.9833714962005615
52,0.04922790825366974,0.9841096997261047,0.06416326016187668,0.9822629690170288
53,0.0474211722612381,0.9851813316345215,0.06562469154596329,0.9816716909408569
54,0.04730082303285599,0.9854954481124878,0.0643443837761879,0.9824846386909485
55,0.048463862389326096,0.984571635723114,0.0681861862540245,0.9827063679695129
56,0.04607830196619034,0.9854954481124878,0.06197051331400871,0.98255854845047
57,0.041369467973709106,0.9874725341796875,0.06940096616744995,0.9801197052001953
58,0.04305272176861763,0.9865301847457886,0.07720658928155899,0.9787894487380981
59,0.05162113159894943,0.9833151698112488,0.07702432572841644,0.974355161190033
60,0.0513683445751667,0.9841096997261047,0.05777443200349808,0.9848496317863464
61,0.04927733168005943,0.9847193956375122,0.048680856823921204,0.9881014227867126
62,0.04365484043955803,0.98610520362854,0.06308473646640778,0.9854408502578735
63,0.0451556071639061,0.9860128164291382,0.05889665707945824,0.9847018122673035
64,0.045224983245134354,0.9864932298660278,0.07190465182065964,0.9805631637573242
65,0.03949517756700516,0.9876388311386108,0.08080773055553436,0.9789372682571411
66,0.047206535935401917,0.9854400157928467,0.09384279698133469,0.9658561944961548
67,0.04165448993444443,0.9864193201065063,0.07214022427797318,0.9801197052001953
68,0.03948551043868065,0.9878605604171753,0.07712558656930923,0.9785677194595337
69,0.0391695611178875,0.9874540567398071,0.1253397911787033,0.9565442204475403
70,0.03748225048184395,0.9881746172904968,0.07157005369663239,0.9820412397384644
71,0.0388706810772419,0.9883039593696594,0.05517008900642395,0.9835193157196045
72,0.03837437555193901,0.9881746172904968,0.09182394295930862,0.9766462445259094
73,0.03998010233044624,0.9868627786636353,0.07149379700422287,0.9747986197471619
74,0.038369689136743546,0.9879714250564575,0.06488792598247528,0.9816716909408569
75,0.03852240368723869,0.9877127408981323,0.07039161771535873,0.9806370735168457
76,0.04021301493048668,0.9871399402618408,0.04740964621305466,0.9883970022201538
77,0.03654349595308304,0.9883963465690613,0.06282587349414825,0.9829280972480774
78,0.03436364606022835,0.9889876246452332,0.16638532280921936,0.9643781185150146
79,0.036126285791397095,0.9889876246452332,0.09879254549741745,0.9739117622375488
80,0.04101197421550751,0.9873431921005249,0.058730803430080414,0.9841844439506531
81,0.03249841183423996,0.9898560643196106,0.0746227279305458,0.9810804724693298
82,0.035144880414009094,0.9895234704017639,0.059833891689777374,0.9841844439506531
83,0.035335466265678406,0.9888213276863098,0.07886428385972977,0.9777547717094421
84,0.032698046416044235,0.9899484515190125,0.05227572098374367,0.9857364296913147
85,0.03378593921661377,0.9897451996803284,0.10367518663406372,0.9676299095153809
86,0.03249441459774971,0.9903364777565002,0.04997723922133446,0.9887665510177612
87,0.035983894020318985,0.9886550307273865,0.05866861343383789,0.9840366840362549
88,0.03254248574376106,0.9901147484779358,0.08223119378089905,0.9776808619499207
89,0.03743802383542061,0.9885995984077454,0.11288677155971527,0.9662256836891174
90,0.0350973978638649,0.9893202185630798,0.06349039822816849,0.9818195104598999
91,0.034483153373003006,0.989080011844635,0.10715707391500473,0.9669647216796875
92,0.03241235017776489,0.9899114966392517,0.05499722808599472,0.9877318739891052
93,0.03151838853955269,0.9904658198356628,0.052122812718153,0.9881752729415894
94,0.03437437489628792,0.9892093539237976,0.09703341126441956,0.9777547717094421
95,0.035212792456150055,0.9889876246452332,0.0585055910050869,0.9835193157196045
96,0.03342130407691002,0.9897451996803284,0.06765839457511902,0.9818195104598999
