0.028 min,loss,accuracy,val_loss,val_accuracy
0,0.65597003698349,0.617732584476471,1.0497812032699585,0.1744185984134674
1,0.5951374769210815,0.7034883499145508,0.8809826970100403,0.3720930218696594
2,0.5728884339332581,0.7093023061752319,0.9707632064819336,0.34302327036857605
3,0.5700867176055908,0.6976743936538696,0.7329664826393127,0.5523256063461304
4,0.5705345273017883,0.7107558250427246,0.8201606273651123,0.49418604373931885
5,0.5588846206665039,0.707848846912384,0.8716816306114197,0.4127906858921051
6,0.5552029013633728,0.7136628031730652,0.9289167523384094,0.4011628031730652
7,0.563345730304718,0.7165697813034058,0.8616554141044617,0.47093021869659424
8,0.5570417046546936,0.7093023061752319,1.0572699308395386,0.29651162028312683
9,0.5580796003341675,0.7049418687820435,0.9368928670883179,0.41860464215278625
10,0.5533746480941772,0.6962209343910217,1.0727325677871704,0.33139535784721375
11,0.5580628514289856,0.7093023061752319,0.9750474691390991,0.3895348906517029
12,0.5504420399665833,0.7063953280448914,0.7732947468757629,0.5232558250427246
13,0.544425368309021,0.7107558250427246,1.117672085762024,0.2906976640224457
14,0.5518229007720947,0.7194767594337463,0.7572823166847229,0.5406976938247681
15,0.5522905588150024,0.707848846912384,0.9234996438026428,0.41860464215278625
16,0.5512992739677429,0.7136628031730652,0.9322455525398254,0.447674423456192
17,0.5549620389938354,0.7136628031730652,0.9325089454650879,0.41860464215278625
18,0.5493782758712769,0.7063953280448914,0.816498875617981,0.5174418687820435
19,0.5521551370620728,0.7136628031730652,0.7524591684341431,0.5406976938247681
20,0.5462403893470764,0.7267441749572754,0.9732460379600525,0.40697672963142395
21,0.5491167902946472,0.7034883499145508,1.0557364225387573,0.34302327036857605
22,0.5531254410743713,0.7107558250427246,0.7336804866790771,0.5639534592628479
23,0.5532853603363037,0.6991279125213623,0.8422697186470032,0.4883720874786377
