0.034 min,loss,accuracy,val_loss,val_accuracy
0,0.5575326085090637,0.7399764060974121,0.2144140601158142,0.9929412007331848
1,0.5241779685020447,0.7494103908538818,0.34918880462646484,0.9058823585510254
2,0.519831657409668,0.7482311129570007,0.24617722630500793,0.9576470851898193
3,0.5183833241462708,0.7517688870429993,0.3725869655609131,0.8870587944984436
4,0.5166935324668884,0.7600235939025879,0.3337530195713043,0.955294132232666
5,0.5181052088737488,0.7629716992378235,0.2515801787376404,0.9647058844566345
6,0.5087388157844543,0.7641509175300598,0.2725948691368103,0.9364705681800842
7,0.5091058611869812,0.7635613083839417,0.3267287611961365,0.9035294055938721
8,0.510519802570343,0.7641509175300598,0.34257063269615173,0.9270588159561157
9,0.5096544623374939,0.7647405862808228,0.31359031796455383,0.9435294270515442
10,0.5108724236488342,0.7588443160057068,0.297204852104187,0.9341176748275757
11,0.5076225399971008,0.7629716992378235,0.307413786649704,0.929411768913269
12,0.5074679255485535,0.7617924809455872,0.22467505931854248,0.974117636680603
13,0.5090410709381104,0.7600235939025879,0.33568570017814636,0.9223529696464539
14,0.5082388520240784,0.7659198045730591,0.271623820066452,0.9411764740943909
15,0.5056212544441223,0.7617924809455872,0.23084589838981628,0.9670588374137878
16,0.5063931941986084,0.7665094137191772,0.3157808482646942,0.9317647218704224
17,0.5044267773628235,0.7641509175300598,0.24322806298732758,0.955294132232666
18,0.5063326954841614,0.7617924809455872,0.269806832075119,0.9599999785423279
19,0.504686176776886,0.7665094137191772,0.2622457444667816,0.955294132232666
20,0.5053139328956604,0.7635613083839417,0.2890814244747162,0.9458823800086975
