0.034 min,loss,accuracy,val_loss,val_accuracy
0,0.6557087898254395,0.6191860437393188,1.1042786836624146,0.19186046719551086
1,0.6037397384643555,0.6686046719551086,0.9700813293457031,0.29651162028312683
2,0.5900474786758423,0.6976743936538696,1.1496344804763794,0.2383720874786377
3,0.5864484310150146,0.680232584476471,0.8496703505516052,0.447674423456192
4,0.5841807126998901,0.6744186282157898,1.079549789428711,0.27906978130340576
5,0.5762695670127869,0.6860465407371521,0.9891217350959778,0.3779069781303406
6,0.5757935643196106,0.694767415523529,0.9192671775817871,0.39534884691238403
7,0.5683934092521667,0.6991279125213623,1.1358232498168945,0.2906976640224457
8,0.5828889608383179,0.6700581312179565,0.9981198906898499,0.3604651093482971
9,0.5679407715797424,0.6991279125213623,0.8830245137214661,0.4767441749572754
10,0.5709035396575928,0.6889534592628479,0.6709452867507935,0.5988371968269348
11,0.5848090648651123,0.680232584476471,0.8396775722503662,0.45348837971687317
12,0.5708478689193726,0.6933139562606812,0.8957714438438416,0.44186046719551086
13,0.5697276592254639,0.7049418687820435,1.1119933128356934,0.3139534890651703
14,0.5677656531333923,0.694767415523529,0.9674503207206726,0.39534884691238403
15,0.5663623213768005,0.6889534592628479,1.0629695653915405,0.3488371968269348
16,0.566791832447052,0.6991279125213623,0.8116946816444397,0.5
17,0.5681477189064026,0.6831395626068115,1.0220690965652466,0.35465115308761597
18,0.5605725049972534,0.6933139562606812,0.7909680008888245,0.5581395626068115
19,0.5659208297729492,0.7005813717842102,1.0753170251846313,0.3255814015865326
20,0.5630818009376526,0.6904069781303406,0.9258055686950684,0.45348837971687317
21,0.566020667552948,0.7020348906517029,0.9095943570137024,0.44186046719551086
22,0.5639746785163879,0.6918604373931885,0.8937137722969055,0.4651162922382355
23,0.5593178272247314,0.707848846912384,1.0660430192947388,0.35465115308761597
24,0.5617483258247375,0.7063953280448914,1.0344165563583374,0.39534884691238403
25,0.5590500235557556,0.7093023061752319,0.8785831332206726,0.5116279125213623
26,0.5619714260101318,0.7034883499145508,0.9971733689308167,0.40697672963142395
27,0.5603502988815308,0.6875,0.8620389103889465,0.4883720874786377
28,0.5596619248390198,0.7020348906517029,1.0301498174667358,0.38372093439102173
29,0.5612488389015198,0.694767415523529,1.0367038249969482,0.39534884691238403
30,0.557998538017273,0.7020348906517029,0.9720831513404846,0.44186046719551086
