37.121 min,loss,accuracy,val_loss,val_accuracy
0,0.4475981295108795,0.7790506482124329,0.2227066606283188,0.9099844694137573
1,0.11401254683732986,0.9642283320426941,0.07101235538721085,0.9810804724693298
2,0.05552104115486145,0.9837586283683777,0.047005292028188705,0.9878057837486267
3,0.03467440977692604,0.9904288649559021,0.0995454415678978,0.9758332967758179
4,0.028319191187620163,0.9921102523803711,0.041318152099847794,0.9904663562774658
5,0.024261945858597755,0.9935699701309204,0.043849606066942215,0.9876579642295837
6,0.01860044337809086,0.9950665831565857,0.027142202481627464,0.992831289768219
7,0.015664516016840935,0.9959535002708435,0.05153832212090492,0.9911314845085144
8,0.014297839254140854,0.9961937069892883,0.040437422692775726,0.9899489879608154
9,0.012563171796500683,0.9966002106666565,0.02528565190732479,0.993718147277832
10,0.011964981444180012,0.9966925978660583,0.028998928144574165,0.9920922517776489
11,0.011070141568779945,0.9971914887428284,0.03947317227721214,0.9897273182868958
12,0.010853073559701443,0.9976164698600769,0.0190296433866024,0.9950484037399292
13,0.00914399977773428,0.9977273344993591,0.019393308088183403,0.9949005842208862
14,0.008636035956442356,0.9977642893791199,0.022827735170722008,0.9936442375183105
15,0.0067397295497357845,0.9984663724899292,0.016615955159068108,0.9958613514900208
16,0.010161172598600388,0.9972469210624695,0.019359910860657692,0.9949744939804077
17,0.005599516909569502,0.9989283084869385,0.0190904438495636,0.9953440427780151
18,0.009451128542423248,0.9978381991386414,0.026880182325839996,0.9920183420181274
19,0.0051246932707726955,0.9987989664077759,0.027404220774769783,0.9943832755088806
20,0.006455717608332634,0.9982631802558899,0.02850094810128212,0.9941615462303162
21,0.005210700444877148,0.9988728761672974,0.023134291172027588,0.9947527647018433
22,0.00524768466129899,0.9986881017684937,0.018845131620764732,0.9960091710090637
23,0.005500591825693846,0.9987250566482544,0.021016083657741547,0.9943832755088806
24,0.004703565500676632,0.9989098310470581,0.0153605742380023,0.9969699382781982
25,0.005253001116216183,0.9988913536071777,0.0274354238063097,0.992831289768219
26,0.003944060765206814,0.9991869926452637,0.01663629710674286,0.9943832755088806
27,0.003978042863309383,0.9992239475250244,0.022679246962070465,0.9954179525375366
28,0.006554026622325182,0.9983185529708862,0.017511513084173203,0.9966003894805908
29,0.004028714261949062,0.9991130828857422,0.01928970217704773,0.9954918622970581
30,0.0026620153803378344,0.9994826316833496,0.02276626229286194,0.9963048100471497
31,0.006924453657120466,0.9986141920089722,0.014948192052543163,0.9962309002876282
32,0.004194878973066807,0.9990391731262207,0.018571889027953148,0.9968221187591553
33,0.0034280065447092056,0.9993163347244263,0.029446853324770927,0.9957135319709778
34,0.0033233952708542347,0.9994271993637085,0.013554857112467289,0.9961569905281067
35,0.005231143441051245,0.9987804889678955,0.01903647743165493,0.9957874417304993
36,0.0031960480846464634,0.9993163347244263,0.010182103142142296,0.9976350665092468
37,0.002047635382041335,0.999648928642273,0.016297094523906708,0.9961569905281067
38,0.004452454391866922,0.9990391731262207,0.03380691632628441,0.99090975522995
39,0.005527382250875235,0.998854398727417,0.022761270403862,0.9952701330184937
40,0.0021805674768984318,0.9995750188827515,0.016564201563596725,0.9971177577972412
41,0.0021773390471935272,0.9995934963226318,0.013757431879639626,0.9966003894805908
42,0.0048073758371174335,0.9987989664077759,0.01526168268173933,0.9964525699615479
43,0.0031381151638925076,0.9993163347244263,0.01519013848155737,0.9963048100471497
44,0.0018659348133951426,0.9996304512023926,0.013685901649296284,0.9969699382781982
45,0.0038165992591530085,0.9990761280059814,0.01416642963886261,0.9971177577972412
46,0.0031109426636248827,0.9993717670440674,0.0171490591019392,0.9959352612495422
47,0.003013348439708352,0.9994271993637085,0.016770731657743454,0.9961569905281067
48,0.002029924187809229,0.9996674060821533,0.013006480410695076,0.9966742992401123
49,0.002063742373138666,0.9996119737625122,0.027421163395047188,0.9910575747489929
50,0.005369570571929216,0.9985402822494507,0.01566760055720806,0.9960830807685852
51,0.0019557790365070105,0.9996674060821533,0.018203742802143097,0.9968221187591553
52,0.001873251050710678,0.9997043609619141,0.020502008497714996,0.9958613514900208
53,0.0025978810153901577,0.9994456768035889,0.015060902573168278,0.9971177577972412
54,0.0018308075377717614,0.9996674060821533,0.012424246408045292,0.9974872469902039
55,0.004262280184775591,0.9991500377655029,0.020852595567703247,0.9957135319709778
56,0.0026298677548766136,0.9995565414428711,0.016055293381214142,0.9964525699615479
