16.422 min,loss,accuracy,val_loss,val_accuracy
0,0.6109787821769714,0.6518172025680542,0.5706750750541687,0.6752641797065735
1,0.5147016048431396,0.7368858456611633,0.4850994944572449,0.7577415108680725
2,0.4396325647830963,0.7891576290130615,0.38861021399497986,0.8351932764053345
3,0.3628596365451813,0.837770938873291,0.3271750211715698,0.8656418323516846
4,0.3094313442707062,0.8698841333389282,0.2975533604621887,0.8850048184394836
5,0.27430734038352966,0.8867537379264832,0.3513241112232208,0.8439878821372986
6,0.24585799872875214,0.9024593234062195,0.2538454532623291,0.905254602432251
7,0.22505144774913788,0.9128249883651733,0.21808357536792755,0.9228438138961792
8,0.2063601016998291,0.9219711422920227,0.2344656139612198,0.9094671607017517
9,0.18741880357265472,0.930230438709259,0.20203173160552979,0.9301603436470032
10,0.16495759785175323,0.9406699538230896,0.1584654003381729,0.9425023794174194
11,0.16141554713249207,0.9422220587730408,0.16528700292110443,0.9432414174079895
12,0.1459173709154129,0.94913250207901,0.16175363957881927,0.9470844864845276
13,0.13975684344768524,0.9514051675796509,0.18077658116817474,0.9330426454544067
14,0.13321295380592346,0.9530866146087646,0.16971375048160553,0.9423546195030212
15,0.1243489608168602,0.9571146368980408,0.19420605897903442,0.9396940469741821
16,0.11859990656375885,0.9587775468826294,0.15473099052906036,0.9435370564460754
17,0.112679623067379,0.9608839750289917,0.15927331149578094,0.9461976289749146
18,0.11142461746931076,0.9627870917320251,0.11510118842124939,0.9667430520057678
19,0.10262926667928696,0.9652999639511108,0.14086245000362396,0.9557312726974487
20,0.09621582925319672,0.9682193398475647,0.09983209520578384,0.9688862562179565
21,0.09593497961759567,0.9674618244171143,0.10719843953847885,0.9662995934486389
22,0.08890782296657562,0.9705474972724915,0.09703528881072998,0.9702904224395752
23,0.08645060658454895,0.9716191291809082,0.08876699209213257,0.9716207385063171
24,0.08163483440876007,0.9725984334945679,0.11007615923881531,0.9668169617652893
25,0.08361829072237015,0.9726169109344482,0.11847319453954697,0.9622348546981812
26,0.08026241511106491,0.9745569825172424,0.09888613969087601,0.967038631439209
27,0.07451549917459488,0.9755178093910217,0.12056613713502884,0.966151773929596
28,0.07525774836540222,0.9752960801124573,0.0904979556798935,0.9746508002281189
29,0.06938846409320831,0.9771807789802551,0.09888943284749985,0.9691818952560425
30,0.06669852882623672,0.9780676364898682,0.09351270645856857,0.9711033701896667
31,0.06669636070728302,0.9790099859237671,0.06885025650262833,0.9828541874885559
32,0.06819824874401093,0.9780491590499878,0.08499831706285477,0.9746508002281189
33,0.06641297787427902,0.9784187078475952,0.08872982859611511,0.9747986197471619
34,0.06295470893383026,0.9798229932785034,0.09389932453632355,0.9739856719970703
35,0.06721805036067963,0.9784926176071167,0.07481441646814346,0.9788633584976196
36,0.06322788447141647,0.9796197414398193,0.1033056303858757,0.9709556102752686
37,0.06040899455547333,0.9805066585540771,0.07737815380096436,0.9812282919883728
38,0.05808263272047043,0.9816706776618958,0.07588745653629303,0.9800457954406738
39,0.05634129047393799,0.9820956587791443,0.07501688599586487,0.9788633584976196
40,0.051682181656360626,0.984072744846344,0.10026054084300995,0.9727292656898499
41,0.052363745868206024,0.9838879704475403,0.08203531801700592,0.9800457954406738
42,0.05337296798825264,0.983426034450531,0.07145605236291885,0.9796763062477112
43,0.054816871881484985,0.9826684594154358,0.07777265459299088,0.9791589975357056
44,0.049736879765987396,0.9848302602767944,0.09357930719852448,0.9762027859687805
45,0.048893384635448456,0.9852737188339233,0.08243267238140106,0.9787894487380981
46,0.053100112825632095,0.9833336472511292,0.07248115539550781,0.9802675247192383
47,0.04729076102375984,0.9855693578720093,0.12152137607336044,0.9654866456985474
48,0.05088561400771141,0.9850519895553589,0.07444916665554047,0.9801936149597168
49,0.04675798863172531,0.9857356548309326,0.0904146134853363,0.9765723347663879
50,0.04546860605478287,0.9859389066696167,0.0766940787434578,0.9776069521903992
51,0.04181734845042229,0.9869736433029175,0.08032345026731491,0.9786416292190552
