23.47 min,loss,accuracy,val_loss,val_accuracy
0,0.610785961151123,0.6523900032043457,0.5571897625923157,0.6973615884780884
1,0.4922206401824951,0.750965416431427,0.43174275755882263,0.8012711405754089
2,0.3874286711215973,0.8183699250221252,0.3594357967376709,0.8486438393592834
3,0.32385537028312683,0.8577816486358643,0.29817038774490356,0.876136302947998
4,0.28333964943885803,0.8822268843650818,0.2386748045682907,0.9045155644416809
5,0.24830594658851624,0.8996138572692871,0.24692004919052124,0.8920257091522217
6,0.23813697695732117,0.9061362743377686,0.22217755019664764,0.9127928614616394
7,0.212250217795372,0.9177768230438232,0.2083503007888794,0.9261695146560669
8,0.19779063761234283,0.9246687889099121,0.19574755430221558,0.9276476502418518
9,0.18228363990783691,0.932706356048584,0.19994917511940002,0.9319340586662292
10,0.17918738722801208,0.9356996417045593,0.1737862080335617,0.9393244981765747
11,0.16429895162582397,0.9410025477409363,0.2042471319437027,0.9266868829727173
12,0.15373027324676514,0.946601152420044,0.1482229232788086,0.9515926241874695
13,0.14585432410240173,0.9507584571838379,0.16442078351974487,0.9436109662055969
14,0.14264743030071259,0.9521627426147461,0.16754792630672455,0.945532500743866
15,0.13100972771644592,0.9571515917778015,0.15346242487430573,0.9475278854370117
16,0.12837101519107819,0.9569852948188782,0.17338424921035767,0.9413938522338867
17,0.12290012091398239,0.9584634304046631,0.1834128499031067,0.9341512322425842
18,0.11956623196601868,0.9597938060760498,0.14313502609729767,0.9475278854370117
19,0.11370807141065598,0.962232768535614,0.14034441113471985,0.9504101872444153
20,0.11563266813755035,0.9618077874183655,0.14586377143859863,0.9502623677253723
21,0.10966337472200394,0.9642468094825745,0.1252116560935974,0.9572093486785889
22,0.11010286211967468,0.9627686142921448,0.2093384861946106,0.9267607927322388
23,0.10364659875631332,0.9654293060302734,0.11397741734981537,0.9626783132553101
24,0.0966651514172554,0.9684965014457703,0.1060720682144165,0.9659301042556763
25,0.09911808371543884,0.9679421782493591,0.11508212983608246,0.9620131254196167
26,0.09962005913257599,0.9670553207397461,0.09015429019927979,0.9777547717094421
27,0.09339670836925507,0.9702703356742859,0.12403567880392075,0.9586135745048523
28,0.09263468533754349,0.9706583619117737,0.08987773209810257,0.9728770852088928
29,0.08858226239681244,0.9713050127029419,0.08715849369764328,0.9732466340065002
30,0.08831577748060226,0.9718408584594727,0.08932282030582428,0.9745029807090759
31,0.08378761261701584,0.9732081890106201,0.10366766154766083,0.9688862562179565
32,0.07968439161777496,0.9748895764350891,0.10111089050769806,0.9659301042556763
33,0.08076346665620804,0.974298357963562,0.08359917998313904,0.9748725295066833
34,0.07653569430112839,0.9767003655433655,0.08600036054849625,0.976276695728302
35,0.08224178850650787,0.9744277000427246,0.1003473624587059,0.967777669429779
36,0.07275724411010742,0.9774579405784607,0.09871795773506165,0.9704382419586182
37,0.0770411565899849,0.9758688807487488,0.0975879654288292,0.9685906171798706
38,0.06942980736494064,0.9785110950469971,0.08509514480829239,0.9782721400260925
39,0.07311844825744629,0.977273166179657,0.09040471911430359,0.9697731137275696
40,0.06899394094944,0.978954553604126,0.0737965852022171,0.9767940044403076
41,0.06779266148805618,0.9796382188796997,0.0665740966796875,0.9814500212669373
42,0.06319081783294678,0.9810240268707275,0.06563860177993774,0.9817456007003784
43,0.06616857647895813,0.9797860383987427,0.08394303172826767,0.9768679141998291
44,0.0635610967874527,0.9805805683135986,0.11387452483177185,0.9633434414863586
45,0.061245184391736984,0.9813565611839294,0.05836612731218338,0.9803414344787598
46,0.05853414162993431,0.982280433177948,0.08101704716682434,0.9727292656898499
47,0.05973982810974121,0.9808022975921631,0.05923685058951378,0.9821890592575073
48,0.05642572045326233,0.9832966923713684,0.08557587116956711,0.975094199180603
49,0.05842243507504463,0.982280433177948,0.08925259858369827,0.9735422134399414
50,0.056347232311964035,0.9834814667701721,0.07450304925441742,0.9731727242469788
51,0.06028878688812256,0.981781542301178,0.07335754483938217,0.9801197052001953
52,0.05858353525400162,0.9817445874214172,0.10222921520471573,0.9682950377464294
53,0.05521015822887421,0.9834629893302917,0.06968731433153152,0.984775722026825
54,0.055940523743629456,0.9832043051719666,0.07445098459720612,0.9795284867286682
55,0.05773097649216652,0.9827608466148376,0.05671006441116333,0.9845539927482605
56,0.055033016949892044,0.9832966923713684,0.06659075617790222,0.98255854845047
57,0.05370507761836052,0.9837216734886169,0.06534671038389206,0.9807109832763672
58,0.05040675029158592,0.9845531582832336,0.05449337884783745,0.985662579536438
59,0.05199703946709633,0.9836292862892151,0.06108628958463669,0.9813761115074158
60,0.05015255883336067,0.9856802225112915,0.0998438149690628,0.9756115674972534
61,0.05118609219789505,0.9848117828369141,0.07869242131710052,0.977311372756958
62,0.05223507434129715,0.9844053387641907,0.07475927472114563,0.978198230266571
63,0.048548076301813126,0.9859758615493774,0.08179682493209839,0.9798241257667542
64,0.050461605191230774,0.9847748279571533,0.0626925602555275,0.98329758644104
65,0.047253575176000595,0.9862715005874634,0.0664968341588974,0.9826324582099915
66,0.05073825642466545,0.9846455454826355,0.055827051401138306,0.9875840544700623
67,0.049800340086221695,0.9853845834732056,0.06287649273872375,0.983445405960083
68,0.04685749113559723,0.9860128164291382,0.06649233400821686,0.9813761115074158
69,0.046023666858673096,0.9862715005874634,0.06634719669818878,0.9826324582099915
70,0.046550851315259933,0.9869736433029175,0.06782316416501999,0.9806370735168457
71,0.046274639666080475,0.9858649969100952,0.07523775845766068,0.9824107885360718
72,0.04494401440024376,0.9866040945053101,0.05908481404185295,0.983593225479126
73,0.04234182834625244,0.9875649213790894,0.06071167066693306,0.9842583537101746
74,0.04393249750137329,0.9869366884231567,0.051740746945142746,0.9872884750366211
75,0.04348008707165718,0.9873062372207642,0.06174663454294205,0.9810065627098083
76,0.04569942131638527,0.9868627786636353,0.0689486712217331,0.9798241257667542
77,0.041184455156326294,0.9880822896957397,0.06122846156358719,0.9826324582099915
78,0.04697254300117493,0.9862899780273438,0.06842584908008575,0.9780504107475281
79,0.0460103414952755,0.986751914024353,0.06926726549863815,0.9824846386909485
80,0.04467033967375755,0.9861236810684204,0.07667304575443268,0.977311372756958
81,0.04375048726797104,0.9874540567398071,0.055693186819553375,0.9850713014602661
82,0.04470943659543991,0.9867703914642334,0.07377345114946365,0.9787155389785767
83,0.03990628197789192,0.9885995984077454,0.058869827538728714,0.9839627742767334
84,0.04454189911484718,0.9867703914642334,0.06631258130073547,0.9807848930358887
85,0.04301414266228676,0.9870845079421997,0.07616274803876877,0.9787894487380981
86,0.03716054558753967,0.989375650882721,0.06435872614383698,0.984480082988739
87,0.04502774402499199,0.9872877597808838,0.0627274140715599,0.9842583537101746
88,0.038454871624708176,0.9886180758476257,0.060256972908973694,0.9830020070075989
89,0.0420222245156765,0.9873247146606445,0.06376893073320389,0.9838149547576904
90,0.039940234273672104,0.9887474179267883,0.08255233615636826,0.9768679141998291
91,0.042740676552057266,0.9878051280975342,0.06487201899290085,0.9831498265266418
