0.631 min,loss,accuracy,val_loss,val_accuracy
0,0.07030920684337616,0.9869362115859985,0.06966712325811386,0.9868651628494263
1,0.06623880565166473,0.9875930547714233,0.07014773041009903,0.9868651628494263
2,0.06533508002758026,0.9875930547714233,0.06909816712141037,0.9868651628494263
3,0.06443465501070023,0.9875930547714233,0.07353124767541885,0.9868651628494263
4,0.06413726508617401,0.9875930547714233,0.07106563448905945,0.9868651628494263
5,0.06432661414146423,0.9875930547714233,0.06926031410694122,0.9868651628494263
6,0.06373735517263412,0.9875930547714233,0.07091789692640305,0.9868651628494263
7,0.0639517530798912,0.9875930547714233,0.06952805072069168,0.9868651628494263
8,0.06369666010141373,0.9875930547714233,0.07057829201221466,0.9868651628494263
9,0.06354433298110962,0.9875930547714233,0.06983950734138489,0.9868651628494263
10,0.06349925696849823,0.9875930547714233,0.06926247477531433,0.9868651628494263
11,0.06336481124162674,0.9875930547714233,0.06966672092676163,0.9868651628494263
12,0.06316988915205002,0.9875930547714233,0.07129565626382828,0.9868651628494263
13,0.06333882361650467,0.9875930547714233,0.06979779154062271,0.9868651628494263
14,0.06310596317052841,0.9875930547714233,0.06872407346963882,0.9868651628494263
15,0.06332232058048248,0.9875930547714233,0.07191532850265503,0.9868651628494263
16,0.06315799057483673,0.9875930547714233,0.07160583883523941,0.9868651628494263
17,0.06332235038280487,0.9875930547714233,0.07094782590866089,0.9868651628494263
18,0.06298419088125229,0.9875930547714233,0.07946658879518509,0.9868651628494263
19,0.06323879957199097,0.9875930547714233,0.07064368575811386,0.9868651628494263
20,0.06283752620220184,0.9875930547714233,0.06993336230516434,0.9868651628494263
21,0.06300070881843567,0.9875930547714233,0.07128944247961044,0.9868651628494263
22,0.06275267899036407,0.9875930547714233,0.0714077576994896,0.9868651628494263
23,0.06292538344860077,0.9875930547714233,0.07109598815441132,0.9868651628494263
24,0.06296248733997345,0.9875930547714233,0.06928552687168121,0.9868651628494263
25,0.06294842809438705,0.9875930547714233,0.06939641386270523,0.9868651628494263
26,0.06257285177707672,0.9875930547714233,0.0736357718706131,0.9868651628494263
27,0.06291534006595612,0.9875930547714233,0.07106691598892212,0.9868651628494263
28,0.06299268454313278,0.9875930547714233,0.0720425620675087,0.9868651628494263
29,0.06272684782743454,0.9875930547714233,0.06982618570327759,0.9868651628494263
30,0.06307917833328247,0.9875930547714233,0.07146726548671722,0.9868651628494263
31,0.0628233253955841,0.9875930547714233,0.07035825401544571,0.9868651628494263
32,0.06257113069295883,0.9875930547714233,0.06939300149679184,0.9868651628494263
33,0.062419548630714417,0.9875930547714233,0.07114168256521225,0.9868651628494263
34,0.06277554482221603,0.9875930547714233,0.07003519684076309,0.9868651628494263
