9.521 min,loss,accuracy,val_loss,val_accuracy
0,0.07359723001718521,0.987337589263916,0.06919530034065247,0.9868651628494263
1,0.06602343171834946,0.9875930547714233,0.06909600645303726,0.9868651628494263
2,0.06498388200998306,0.9875930547714233,0.06881330162286758,0.9868651628494263
3,0.06406272202730179,0.9875930547714233,0.07336863875389099,0.9868651628494263
4,0.06334046274423599,0.9875930547714233,0.07211706042289734,0.9868651628494263
5,0.06262651830911636,0.9875565767288208,0.06802667677402496,0.9868651628494263
6,0.0615713931620121,0.9875930547714233,0.06922200322151184,0.9868651628494263
7,0.061151135712862015,0.9875200986862183,0.0697416216135025,0.9868651628494263
8,0.06071817874908447,0.9875930547714233,0.07075176388025284,0.9868651628494263
9,0.0588805116713047,0.9875930547714233,0.06991969794034958,0.9868651628494263
10,0.057944394648075104,0.9875565767288208,0.07039126753807068,0.9868651628494263
11,0.057050514966249466,0.9875565767288208,0.07280367612838745,0.9868651628494263
12,0.05546070262789726,0.9874470829963684,0.07811466604471207,0.9865732789039612
13,0.05422398820519447,0.9878119826316833,0.07055968791246414,0.9868651628494263
14,0.05225976184010506,0.9879579544067383,0.07168802618980408,0.9865732789039612
15,0.05013690143823624,0.9883958697319031,0.08266055583953857,0.9856976270675659
16,0.04830978438258171,0.9885053038597107,0.07379404455423355,0.9867191910743713
17,0.04560520872473717,0.9886877536773682,0.08062957972288132,0.9827787280082703
18,0.04295042157173157,0.9892351627349854,0.08179691433906555,0.9865732789039612
19,0.03970293700695038,0.9894176125526428,0.0782143771648407,0.9852597713470459
20,0.036302804946899414,0.9900744557380676,0.09078148752450943,0.9845300912857056
21,0.032789573073387146,0.9910597205162048,0.09154503792524338,0.9849678874015808
22,0.030041607096791267,0.9915705919265747,0.0963798388838768,0.9816111922264099
23,0.026126325130462646,0.9922274351119995,0.10072550177574158,0.9846760034561157
24,0.023486101999878883,0.992044985294342,0.11526044458150864,0.9830706119537354
25,0.019189080223441124,0.9939424991607666,0.12135065346956253,0.9795680046081543
