103.495 min,loss,accuracy,val_loss,val_accuracy
0,0.6552515029907227,0.6088394522666931,0.616473376750946,0.6516886949539185
1,0.5418999195098877,0.7146209478378296,0.4539235234260559,0.778434693813324
2,0.38703295588493347,0.8249292969703674,0.3030107617378235,0.8762840628623962
3,0.24520394206047058,0.904565691947937,0.19157062470912933,0.9341512322425842
4,0.16466689109802246,0.9393026828765869,0.1301494985818863,0.9568398594856262
5,0.12325675785541534,0.9584264755249023,0.15270432829856873,0.935111939907074
6,0.09348367899656296,0.9677943587303162,0.10334307700395584,0.9645997881889343
7,0.07628108561038971,0.9739842414855957,0.06557570397853851,0.9781243205070496
8,0.06671368330717087,0.9777535796165466,0.06065886840224266,0.9813761115074158
9,0.05686355009675026,0.9812272787094116,0.07111682742834091,0.9759810566902161
10,0.04856470972299576,0.9842390418052673,0.07794991880655289,0.9741334915161133
11,0.04787271097302437,0.9847193956375122,0.04692801460623741,0.9841844439506531
12,0.038208719342947006,0.9879159927368164,0.05700406804680824,0.9813022017478943
13,0.04023054987192154,0.9878236055374146,0.04158541187644005,0.9878057837486267
14,0.03377032279968262,0.9895049929618835,0.04673941433429718,0.9858103394508362
15,0.033107105642557144,0.9896343350410461,0.044543445110321045,0.9864016175270081
16,0.029116960242390633,0.9905766844749451,0.03284556418657303,0.9912053942680359
17,0.024611618369817734,0.9921841621398926,0.08254452794790268,0.9805631637573242
18,0.025300998240709305,0.9927569627761841,0.045160457491874695,0.98329758644104
19,0.023695722222328186,0.9927754402160645,0.033183980733156204,0.9900968074798584
20,0.023755311965942383,0.9926091432571411,0.03737492486834526,0.9902446269989014
21,0.021163897588849068,0.9938286542892456,0.034281741827726364,0.9895055890083313
22,0.02051130123436451,0.9938656091690063,0.038413144648075104,0.9900968074798584
23,0.018671169877052307,0.9945492744445801,0.03473508358001709,0.99090975522995
24,0.018252402544021606,0.9948264360427856,0.05557164177298546,0.9808587431907654
25,0.017780916765332222,0.9946047067642212,0.04119447246193886,0.9859581589698792
26,0.01663372293114662,0.9953252673149109,0.02786538191139698,0.991500973701477
27,0.01803920418024063,0.9947155714035034,0.051958028227090836,0.9844061732292175
28,0.015502138994634151,0.9955100417137146,0.04696374759078026,0.9877318739891052
29,0.01619645394384861,0.9955654740333557,0.03584173321723938,0.9894316792488098
30,0.013848351314663887,0.9959165453910828,0.06295815855264664,0.9810804724693298
31,0.015281729400157928,0.995879590511322,0.032989252358675,0.9899489879608154
32,0.012441393919289112,0.9964893460273743,0.025471998378634453,0.9926095604896545
33,0.01259367074817419,0.9960828423500061,0.02689587138593197,0.990614116191864
34,0.013529009185731411,0.9962491393089294,0.023965472355484962,0.9942354559898376
35,0.011883233673870564,0.9967849850654602,0.03026493266224861,0.9920183420181274
36,0.011291858740150928,0.9968034625053406,0.039459243416786194,0.9887665510177612
37,0.009716827422380447,0.9974501729011536,0.03450283408164978,0.9924617409706116
38,0.011715337634086609,0.9967295527458191,0.04134572297334671,0.9886926412582397
