0.085 min,loss,accuracy,val_loss,val_accuracy
0,0.6753643155097961,0.6293604373931885,1.074530005455017,0.18023255467414856
1,0.6015130877494812,0.6831395626068115,1.1822346448898315,0.1627907007932663
2,0.5906433463096619,0.6918604373931885,1.1705322265625,0.2616279125213623
3,0.5832008123397827,0.694767415523529,1.0170977115631104,0.3779069781303406
4,0.5809860825538635,0.7020348906517029,0.8811887502670288,0.4593023359775543
5,0.5734327435493469,0.7005813717842102,0.8772425055503845,0.4593023359775543
6,0.5681383013725281,0.7063953280448914,1.0459305047988892,0.3488371968269348
7,0.5612125396728516,0.7267441749572754,0.9102867245674133,0.45348837971687317
8,0.5588829517364502,0.7267441749572754,1.0210597515106201,0.3779069781303406
9,0.5582661032676697,0.7093023061752319,0.7734341025352478,0.5406976938247681
10,0.5696064829826355,0.7049418687820435,0.9249176979064941,0.4360465109348297
11,0.5710960626602173,0.6904069781303406,1.10659921169281,0.3372093141078949
12,0.5568273067474365,0.7209302186965942,0.8394996523857117,0.49418604373931885
13,0.5577162504196167,0.7093023061752319,1.0152885913848877,0.40697672963142395
14,0.5562599897384644,0.7180232405662537,1.16365385055542,0.3372093141078949
15,0.5545030832290649,0.7107558250427246,0.929614245891571,0.45348837971687317
16,0.5527152419090271,0.7311046719551086,0.935915470123291,0.4767441749572754
17,0.5566259026527405,0.7107558250427246,0.9749383926391602,0.4651162922382355
18,0.5543106198310852,0.7311046719551086,1.038200855255127,0.40697672963142395
19,0.555192768573761,0.707848846912384,1.0695654153823853,0.35465115308761597
20,0.5573715567588806,0.7194767594337463,1.1613783836364746,0.3255814015865326
21,0.5552943348884583,0.7252907156944275,0.8871949911117554,0.49418604373931885
22,0.5545700788497925,0.7165697813034058,0.9463390111923218,0.47093021869659424
23,0.5523226857185364,0.729651153087616,0.9334602952003479,0.45348837971687317
24,0.549385666847229,0.7151162624359131,1.0718982219696045,0.38372093439102173
25,0.5508812069892883,0.7165697813034058,0.8704715371131897,0.5
26,0.5558212399482727,0.7252907156944275,0.8210060000419617,0.5232558250427246
27,0.5710846781730652,0.6991279125213623,1.135411024093628,0.3372093141078949
28,0.5490030646324158,0.7311046719551086,1.0143861770629883,0.4360465109348297
29,0.5478259921073914,0.7267441749572754,1.0258293151855469,0.43023255467414856
