0.026 min,loss,accuracy,val_loss,val_accuracy
0,0.7120367884635925,0.542151153087616,0.6482912302017212,0.645348846912384
1,0.6372714638710022,0.6337209343910217,0.6583206057548523,0.6279069781303406
2,0.6290162801742554,0.6308139562606812,0.6304339170455933,0.6279069781303406
3,0.6077982783317566,0.6744186282157898,0.6532859802246094,0.6395348906517029
4,0.6075525879859924,0.6569767594337463,0.6424155235290527,0.6569767594337463
5,0.6029288172721863,0.6700581312179565,0.6651880741119385,0.6337209343910217
6,0.601653516292572,0.6889534592628479,0.6729146838188171,0.6279069781303406
7,0.6130987405776978,0.6511628031730652,0.6405198574066162,0.6337209343910217
8,0.6000662446022034,0.6773256063461304,0.6559017896652222,0.6220930218696594
9,0.5998863577842712,0.6715116500854492,0.6618244051933289,0.645348846912384
10,0.5976315140724182,0.6613371968269348,0.6519463658332825,0.6162790656089783
11,0.597747802734375,0.667151153087616,0.6775798201560974,0.6220930218696594
12,0.5994985103607178,0.6700581312179565,0.6720783710479736,0.6337209343910217
13,0.5950342416763306,0.667151153087616,0.6647642254829407,0.6279069781303406
14,0.5965452194213867,0.6787790656089783,0.6649929285049438,0.6279069781303406
15,0.596604585647583,0.6845930218696594,0.664959728717804,0.6279069781303406
16,0.5957838296890259,0.6715116500854492,0.6618001461029053,0.6279069781303406
17,0.5912436842918396,0.6816860437393188,0.684463381767273,0.6162790656089783
18,0.5963862538337708,0.6700581312179565,0.6813539862632751,0.6104651093482971
19,0.5934074521064758,0.667151153087616,0.6597768664360046,0.6337209343910217
20,0.5931277275085449,0.6642441749572754,0.6592416763305664,0.6569767594337463
21,0.5919614434242249,0.6860465407371521,0.6875954866409302,0.5930232405662537
22,0.5934910774230957,0.6758720874786377,0.6707208156585693,0.6162790656089783
