5.675 min,loss,accuracy,val_loss,val_accuracy
0,0.6349934935569763,0.6642414927482605,0.5922318696975708,0.6938775777816772
1,0.5839576125144958,0.7096959948539734,0.5852200984954834,0.7061224579811096
2,0.5768741965293884,0.7143062949180603,0.586793839931488,0.7036734819412231
3,0.5740477442741394,0.7141622304916382,0.5920067429542542,0.6877551078796387
4,0.5713502168655396,0.7128655910491943,0.5822681188583374,0.6942856907844543
5,0.5730525851249695,0.7137300372123718,0.5797078013420105,0.7110204100608826
6,0.5719881653785706,0.7187004685401917,0.5937865972518921,0.6930612325668335
7,0.5683128833770752,0.7166114449501038,0.5736510753631592,0.6987755298614502
8,0.566757082939148,0.7174038290977478,0.5731920003890991,0.7028571367263794
9,0.5677124857902527,0.7149546146392822,0.5741347670555115,0.6983673572540283
10,0.5699570775032043,0.7130817174911499,0.5806871056556702,0.6857143044471741
11,0.5680353045463562,0.7152427434921265,0.5766195058822632,0.7036734819412231
12,0.5659317374229431,0.7147384881973267,0.5753090977668762,0.6995918154716492
13,0.565902054309845,0.7149546146392822,0.5763596892356873,0.6959183812141418
14,0.563140332698822,0.7135859131813049,0.5713878273963928,0.6987755298614502
15,0.5620117783546448,0.7171877026557922,0.575387179851532,0.7085714340209961
16,0.564967155456543,0.7172597646713257,0.5845645070075989,0.6795918345451355
17,0.5631955862045288,0.7169716358184814,0.5781692266464233,0.6938775777816772
18,1.8289775848388672,0.673534095287323,0.5839617848396301,0.686122477054596
19,0.5647355318069458,0.7104883790016174,0.5718816518783569,0.6918367147445679
20,0.561443567276001,0.7181242108345032,0.5699079036712646,0.7016326785087585
21,0.5613807439804077,0.7158910632133484,0.5695626735687256,0.6918367147445679
22,0.561097264289856,0.7173317670822144,0.5733436346054077,0.6975510120391846
23,0.5630004405975342,0.7209335565567017,0.5756263136863708,0.6991837024688721
24,0.5602009296417236,0.715458869934082,0.5748385787010193,0.7004081606864929
25,0.5629620552062988,0.7174038290977478,0.5707087516784668,0.691428542137146
26,0.5638068914413452,0.7170436382293701,0.5770034193992615,0.7061224579811096
27,0.5633522868156433,0.7138020396232605,0.5700259804725647,0.7028571367263794
28,0.564733624458313,0.7192047238349915,0.5777362585067749,0.7012245059013367
29,0.5675461888313293,0.719420850276947,0.575169026851654,0.6918367147445679
30,0.5669447183609009,0.7160351276397705,0.5870448350906372,0.6951020359992981
31,0.5670832991600037,0.7195649147033691,0.5700923204421997,0.69551020860672
32,0.5675433278083801,0.7158910632133484,0.5743822455406189,0.7065306305885315
33,0.5635443329811096,0.713225781917572,0.5845533013343811,0.6942856907844543
34,0.5637693405151367,0.7162512540817261,0.5731340646743774,0.7085714340209961
35,0.5643019676208496,0.7173317670822144,0.570389449596405,0.7057142853736877
36,0.5704725384712219,0.7165393829345703,0.5701806545257568,0.7016326785087585
37,0.5626935362815857,0.7155309319496155,0.5711559057235718,0.6991837024688721
38,0.5612651705741882,0.7143783569335938,0.5828231573104858,0.6975510120391846
39,0.5622270107269287,0.716107189655304,0.5778679251670837,0.6946938633918762
40,0.5716429948806763,0.712937593460083,0.6086074709892273,0.690612256526947
41,0.5652393102645874,0.7142342329025269,0.6056342124938965,0.7036734819412231
