2.636 min,loss,accuracy,val_loss,val_accuracy
0,0.07469070702791214,0.986680805683136,0.06993255019187927,0.9868651628494263
1,0.06614232063293457,0.9875930547714233,0.06902026385068893,0.9868651628494263
2,0.06515642255544662,0.9875930547714233,0.06974972039461136,0.9868651628494263
3,0.0641443282365799,0.9875930547714233,0.073841392993927,0.9868651628494263
4,0.06316814571619034,0.9875930547714233,0.07235708087682724,0.9868651628494263
5,0.06261038035154343,0.9875565767288208,0.0691923275589943,0.9868651628494263
6,0.061579760164022446,0.9875565767288208,0.06873272359371185,0.9868651628494263
7,0.061444222927093506,0.9875200986862183,0.06933567672967911,0.9868651628494263
8,0.060915302485227585,0.9875930547714233,0.0707738995552063,0.9868651628494263
9,0.05896501988172531,0.9877025485038757,0.07028691470623016,0.9868651628494263
10,0.05786959454417229,0.9875565767288208,0.07223305106163025,0.9865732789039612
11,0.05714499577879906,0.9875200986862183,0.07224937528371811,0.9864273071289062
12,0.055514901876449585,0.9875200986862183,0.07511042058467865,0.9864273071289062
13,0.05383545905351639,0.9878119826316833,0.07019947469234467,0.9865732789039612
14,0.051927611231803894,0.9878849983215332,0.07143954187631607,0.9867191910743713
15,0.049502138048410416,0.9879944324493408,0.08011358976364136,0.9862813949584961
16,0.04633038491010666,0.9883228540420532,0.07527853548526764,0.9858435392379761
17,0.04303952306509018,0.9883228540420532,0.07543478906154633,0.9854057431221008
18,0.03980425372719765,0.9894540905952454,0.08093542605638504,0.9865732789039612
19,0.03620085120201111,0.9894540905952454,0.07828628271818161,0.9842382073402405
20,0.032290730625391006,0.9905123114585876,0.08587109297513962,0.9854057431221008
21,0.02871418185532093,0.9911691546440125,0.09605782479047775,0.9839462637901306
22,0.026242200285196304,0.9917165637016296,0.09140661358833313,0.9843841195106506
23,0.021839460358023643,0.9929937124252319,0.1077185794711113,0.9858435392379761
24,0.018554268404841423,0.9937600493431091,0.11426997184753418,0.985551655292511
25,0.016285862773656845,0.9946722984313965,0.14169520139694214,0.9852597713470459
26,0.013898801989853382,0.9951831698417664,0.1529012769460678,0.9846760034561157
