18.832 min,loss,accuracy,val_loss,val_accuracy
0,0.4364108741283417,0.7853882908821106,0.18716277182102203,0.9348163604736328
1,0.11452993750572205,0.9634338021278381,0.1140572726726532,0.9648215174674988
2,0.05546969547867775,0.9835923314094543,0.06561438739299774,0.9789372682571411
3,0.03419213742017746,0.9904842972755432,0.046813253313302994,0.9887665510177612
4,0.024929454550147057,0.9932928085327148,0.032718475908041,0.9913532137870789
5,0.021658260375261307,0.9939764738082886,0.05125190317630768,0.9880275130271912
6,0.016166478395462036,0.9956578612327576,0.03359636664390564,0.9918705224990845
7,0.01453282218426466,0.9958611130714417,0.0324949286878109,0.9925356507301331
8,0.014227654784917831,0.9962491393089294,0.03284595161676407,0.9931268692016602
9,0.011931807734072208,0.9969328045845032,0.029572345316410065,0.9926095604896545
10,0.008954665623605251,0.9979860186576843,0.0219044778496027,0.9940137267112732
11,0.011932835914194584,0.9971175789833069,0.025061869993805885,0.9947527647018433
12,0.010149061679840088,0.9975425601005554,0.029450396075844765,0.9931268692016602
13,0.006551917176693678,0.9984109401702881,0.028060726821422577,0.9943832755088806
14,0.007309370674192905,0.9982631802558899,0.04067830368876457,0.9892838597297668
15,0.009255529381334782,0.9981153607368469,0.02038174867630005,0.9954918622970581
16,0.00614496786147356,0.9985218048095703,0.016697069630026817,0.9954179525375366
17,0.007370819337666035,0.9983185529708862,0.02490624040365219,0.9951223134994507
18,0.006548252422362566,0.9985033273696899,0.025505024939775467,0.9934964179992676
19,0.0049116117879748344,0.9987989664077759,0.03164864704012871,0.9930530190467834
20,0.006337385158985853,0.9985218048095703,0.030067961663007736,0.9947527647018433
21,0.007063520606607199,0.9983185529708862,0.01720779947936535,0.9968221187591553
22,0.0030538858845829964,0.9993717670440674,0.02512858808040619,0.9946789145469666
23,0.0064291697926819324,0.9987804889678955,0.04584040120244026,0.9858842492103577
24,0.005600064527243376,0.998558759689331,0.01857658289372921,0.9966742992401123
25,0.0046540373004972935,0.99900221824646,0.019986357539892197,0.9931268692016602
26,0.004276331514120102,0.9990391731262207,0.020496927201747894,0.9947527647018433
27,0.003224271349608898,0.9994826316833496,0.016407055780291557,0.9969699382781982
28,0.006048303097486496,0.9986326694488525,0.01775956153869629,0.9967482089996338
29,0.00378050678409636,0.999205470085144,0.025127345696091652,0.9947527647018433
30,0.004249935038387775,0.9990946054458618,0.01899450644850731,0.9947527647018433
31,0.0042602200992405415,0.9990206956863403,0.0201550479978323,0.9949744939804077
32,0.002642592415213585,0.9995195865631104,0.016433732584118843,0.9968960285186768
33,0.004149204585701227,0.9990946054458618,0.03128093108534813,0.9925356507301331
34,0.0027648552786558867,0.99950110912323,0.016229065135121346,0.9960830807685852
35,0.002901222323998809,0.99950110912323,0.02958899363875389,0.9923139214515686
36,0.0065626115538179874,0.9985033273696899,0.018861139193177223,0.9946789145469666
37,0.002348047448322177,0.9996304512023926,0.017932891845703125,0.9965264797210693
38,0.0021024930756539106,0.9996119737625122,0.018407531082630157,0.9961569905281067
39,0.004131234250962734,0.9990576505661011,0.024738216772675514,0.9947527647018433
40,0.0028902669437229633,0.999353289604187,0.01649131067097187,0.9971177577972412
41,0.0019985355902463198,0.999648928642273,0.016565585508942604,0.9964525699615479
42,0.0024237744510173798,0.9996119737625122,0.02073664218187332,0.9954918622970581
43,0.005145079456269741,0.9987620115280151,0.01759934611618519,0.9968960285186768
44,0.002286353148519993,0.9995750188827515,0.025690922513604164,0.993718147277832
45,0.002906457521021366,0.9994456768035889,0.020904699340462685,0.9965264797210693
46,0.001862047240138054,0.9996304512023926,0.022015249356627464,0.9961569905281067
47,0.001885227975435555,0.9996674060821533,0.021355831995606422,0.9966003894805908
48,0.0035419862251728773,0.9991685152053833,0.021449122577905655,0.9959352612495422
49,0.003159104846417904,0.9992793798446655,0.02079642564058304,0.9966742992401123
50,0.003351515857502818,0.9993348121643066,0.01884060725569725,0.9967482089996338
51,0.003798573510721326,0.999205470085144,0.023037979379296303,0.9958613514900208
52,0.002391456626355648,0.9995195865631104,0.020521800965070724,0.9959352612495422
53,0.0019375270931050181,0.9996119737625122,0.025780953466892242,0.9942354559898376
54,0.0022011632099747658,0.9995750188827515,0.015920540317893028,0.9974133372306824
55,0.0027632261626422405,0.9994641542434692,0.01951206848025322,0.9971177577972412
56,0.001984097296372056,0.9996304512023926,0.019157370552420616,0.9964525699615479
57,0.003011870663613081,0.9993717670440674,0.022295456379652023,0.9955657124519348
58,0.001755176461301744,0.9997043609619141,0.01431954838335514,0.9976350665092468
59,0.00176518177613616,0.999648928642273,0.022793864831328392,0.9969699382781982
60,0.003879155497997999,0.999353289604187,0.027315763756632805,0.9949744939804077
61,0.0034683309495449066,0.999353289604187,0.015780402347445488,0.9974872469902039
62,0.0016342109302058816,0.9997782707214355,0.017430774867534637,0.9973394274711609
63,0.0017137202667072415,0.9997228384017944,0.016647547483444214,0.9968960285186768
64,0.0017482152907177806,0.9997228384017944,0.02797866426408291,0.9943832755088806
65,0.004287044517695904,0.9991685152053833,0.021927988156676292,0.9965264797210693
66,0.0029638060368597507,0.9994641542434692,0.020194724202156067,0.9960091710090637
67,0.002158657880499959,0.999648928642273,0.050388067960739136,0.991944432258606
68,0.002768540056422353,0.9994271993637085,0.016006816178560257,0.9968960285186768
69,0.001634705695323646,0.9997413158416748,0.017783667892217636,0.9970438480377197
70,0.001762692234478891,0.9997228384017944,0.015534218400716782,0.9965264797210693
71,0.0020655847620218992,0.999648928642273,0.016548946499824524,0.9963048100471497
72,0.0028826091438531876,0.9993717670440674,0.015223585069179535,0.9957135319709778
73,0.0015981132164597511,0.9997782707214355,0.012527892366051674,0.9975611567497253
74,0.0015833397628739476,0.9997597932815552,0.016107968986034393,0.9968221187591553
75,0.0026442890521138906,0.9994641542434692,0.018611039966344833,0.9972655177116394
76,0.001718813320621848,0.9997043609619141,0.016472849994897842,0.9976350665092468
77,0.0019390503875911236,0.999648928642273,0.016236336901783943,0.9964525699615479
78,0.0018003787845373154,0.9997228384017944,0.02051095850765705,0.9959352612495422
79,0.002688978798687458,0.9995750188827515,0.021335773169994354,0.9951962232589722
80,0.0017016918864101171,0.9997043609619141,0.016671188175678253,0.9969699382781982
81,0.0015735572669655085,0.9997597932815552,0.014022673480212688,0.9976350665092468
82,0.0016242427518591285,0.9997228384017944,0.01622823439538479,0.9973394274711609
83,0.003592707449570298,0.9992793798446655,0.025742873549461365,0.9940137267112732
84,0.0024299719370901585,0.9995934963226318,0.01793159730732441,0.9971177577972412
85,0.0016339945141226053,0.9997043609619141,0.017197927460074425,0.9973394274711609
86,0.0015435965033248067,0.9997597932815552,0.021267777308821678,0.9966003894805908
87,0.0016621376853436232,0.9997413158416748,0.01525658555328846,0.9973394274711609
88,0.0028541390784084797,0.9994271993637085,0.0199362151324749,0.9969699382781982
89,0.002743081422522664,0.9994826316833496,0.014723742380738258,0.9973394274711609
90,0.001450300682336092,0.9997782707214355,0.021884765475988388,0.9970438480377197
91,0.0015443312004208565,0.9997782707214355,0.01865309663116932,0.9970438480377197
92,0.0016193320043385029,0.9997782707214355,0.016653502359986305,0.9972655177116394
93,0.0029606863390654325,0.9994087219238281,0.0187823623418808,0.9980045557022095
