2,3,0,0,0,4,3,7,6,3,7,0.384,1,2,1
2,4,2,0,1,6,7,1,3,2,1,0.423,0,2,1
2,5,1,0,0,1,2,1,4,7,4,0.384,0,2,1
2,4,2,0,0,2,4,3,2,4,2,0.570,0,2,1
2,3,1,0,0,4,2,4,2,6,5,0.634,1,2,1
2,3,0,1,0,6,3,4,4,1,3,0.646,0,2,1
2,6,0,1,0,1,3,2,4,5,5,0.616,0,2,1
2,6,0,1,0,3,2,4,5,5,3,0.626,0,2,1
2,5,0,0,0,5,6,5,3,3,4,0.691,1,2,1
2,7,0,1,0,5,3,4,4,4,4,0.639,0,2,1
2,7,0,2,0,3,4,4,4,4,4,0.634,0,2,1
2,4,0,0,0,6,3,4,4,6,2,0.737,0,2,1
2,4,0,0,0,3,4,4,6,2,3,0.758,0,2,1
2,4,3,0,0,3,2,3,3,4,3,0.779,1,2,1
2,4,2,0,0,2,3,4,3,3,6,0.747,0,2,1
2,4,1,0,0,3,4,3,3,6,4,0.738,0,2,1
2,6,1,0,0,3,6,4,2,5,3,0.794,0,2,1
2,4,0,1,0,4,3,3,2,4,3,0.781,1,2,1
2,4,0,1,0,3,3,2,4,3,4,0.807,1,2,1
2,3,0,2,0,3,2,4,3,4,4,0.811,1,2,1
2,1,1,0,0,5,4,5,3,3,5,0.881,1,2,1
2,1,0,1,0,5,4,4,5,2,5,0.809,1,2,1
2,1,1,1,0,3,1,5,1,7,6,0.792,0,2,1
2,3,2,0,0,5,6,2,2,6,4,0.830,0,2,1
2,5,0,1,0,6,3,2,3,3,3,0.936,1,2,1
2,6,0,1,0,3,2,3,3,3,3,0.949,1,2,1
2,5,3,1,0,3,3,3,2,4,1,0.949,1,2,1
2,6,1,0,0,3,2,4,1,3,7,0.889,1,2,1
2,5,1,0,1,1,7,7,6,4,2,0.748,0,2,1
2,3,1,0,0,2,6,6,5,4,4,0.936,1,2,1
2,2,1,0,0,3,4,4,6,1,3,0.878,1,2,1
2,3,2,0,0,3,3,4,3,4,5,0.955,1,2,1
2,5,0,0,0,3,2,4,4,3,2,0.928,1,2,1
2,4,1,1,0,4,2,3,6,3,2,0.873,0,2,1
2,4,1,0,0,2,6,3,2,3,2,0.908,1,2,1
2,4,1,0,0,6,2,3,2,5,4,0.977,1,2,1
2,2,1,1,0,2,3,6,2,5,2,0.835,0,2,1
2,2,1,0,0,3,6,2,5,2,3,0.852,0,2,1
2,2,0,1,0,4,4,3,6,5,5,0.860,0,2,1
2,5,0,0,0,5,4,6,1,7,3,0.773,0,2,1
2,4,1,2,0,7,2,4,6,3,3,0.732,0,2,1
2,4,1,0,0,6,3,2,3,5,7,0.836,1,2,1
2,4,0,0,0,3,2,3,5,7,3,0.843,0,2,1
2,3,1,0,0,6,3,3,3,3,6,0.853,0,2,1
2,3,1,1,0,3,3,3,6,3,4,0.900,1,2,1
2,3,1,0,0,6,4,4,2,3,4,0.884,0,2,1
2,3,2,1,0,5,3,3,5,5,4,0.794,0,2,1
2,3,1,1,0,3,3,5,5,4,3,0.793,0,2,1
2,3,0,1,0,3,5,5,4,3,3,0.808,1,2,1
2,2,1,0,0,2,2,5,2,3,3,0.803,0,2,1
2,2,2,1,0,2,3,2,6,5,4,0.833,0,2,1
2,3,0,1,0,6,3,5,2,3,3,0.880,1,2,1
2,4,2,0,0,2,3,7,6,1,7,0.782,0,2,1
2,4,1,0,1,3,7,6,1,7,4,0.732,0,2,1
2,3,0,0,0,4,2,6,2,6,3,0.787,0,2,1
2,1,2,1,1,1,7,3,4,2,5,0.650,0,2,1
2,4,1,1,0,3,3,3,6,2,7,0.860,1,2,1
2,5,2,2,0,3,6,2,7,7,3,0.853,1,2,1
2,7,3,0,0,7,4,3,5,1,3,0.750,0,2,1
2,8,1,0,0,4,5,1,3,3,3,0.728,1,2,1
2,7,0,0,0,1,3,3,3,1,6,0.730,0,2,1
2,6,0,0,0,3,3,3,1,6,3,0.762,1,2,1
2,6,1,1,0,3,1,6,3,3,4,0.787,1,2,1
2,6,0,0,0,6,3,4,4,3,4,0.825,0,2,1
2,2,0,0,0,4,4,4,6,4,7,0.767,0,2,1
1,1,1,1,0,1,3,5,3,7,3,0.767,1,0,1
2,2,0,0,0,4,6,4,6,5,2,0.815,0,2,1
2,5,2,1,0,3,5,2,1,3,3,0.783,0,2,1
2,5,1,1,0,1,3,3,7,3,5,0.668,1,2,1
2,5,1,0,0,3,3,7,3,5,2,0.669,0,2,1
2,6,2,1,0,7,5,2,3,4,2,0.690,0,2,1
2,5,1,0,0,2,4,2,2,2,3,0.723,0,2,1
2,5,3,1,0,2,1,4,6,4,2,0.754,1,2,1
2,4,1,0,0,5,3,4,3,7,6,0.795,0,2,1
2,4,0,0,0,3,4,3,7,6,4,0.796,1,2,1
2,5,1,0,0,1,5,3,3,3,3,0.760,0,2,1
2,3,1,0,0,3,3,3,5,4,4,0.803,1,2,1
2,4,2,0,0,3,5,4,4,6,4,0.788,0,2,1
2,4,2,0,0,2,3,7,3,2,7,0.784,1,2,1
2,4,2,0,0,7,2,7,3,4,2,0.709,0,2,1
2,4,2,0,0,7,4,2,6,2,3,0.709,1,2,1
2,4,2,0,0,2,4,3,5,4,2,0.777,0,2,1
2,2,3,1,0,3,6,4,4,7,5,0.815,0,2,1
2,4,3,1,0,3,6,3,3,4,5,0.793,1,2,1
2,5,1,1,0,6,3,4,5,3,2,0.831,1,2,1
2,5,1,0,0,5,2,3,1,3,1,0.784,0,2,1
2,8,2,1,0,1,1,3,6,4,2,0.694,0,2,1
2,7,0,1,0,1,6,4,2,3,3,0.721,1,2,1
2,6,2,0,0,3,3,4,3,7,3,0.807,0,2,1
2,6,2,0,0,3,4,3,7,3,5,0.809,1,2,1
2,6,0,0,1,4,7,3,5,3,7,0.815,1,2,1
2,4,2,0,1,5,7,5,6,2,3,0.845,0,2,1
2,1,0,0,0,5,6,2,6,5,2,0.806,0,2,1
2,3,0,0,0,4,4,7,3,4,7,0.615,0,2,1
2,3,1,0,0,7,4,7,3,4,7,0.602,0,2,1
2,3,1,0,0,7,4,7,2,2,3,0.632,0,2,1
2,1,2,1,0,2,3,7,7,7,2,0.636,1,2,1
2,4,0,0,0,4,4,3,3,2,3,0.758,1,2,1
2,4,0,0,0,4,3,2,3,3,2,0.778,1,2,1
2,4,0,1,0,3,2,3,3,2,6,0.788,0,2,1
2,5,1,1,0,2,3,2,6,4,7,0.803,0,2,1
2,3,0,0,0,1,4,3,3,1,6,0.747,0,2,1
2,4,1,0,0,6,5,4,2,1,2,0.866,0,2,1
2,3,2,1,0,2,4,6,4,3,2,0.734,0,2,1
2,4,0,0,0,4,2,4,4,5,7,0.818,1,2,1
2,4,1,1,0,4,5,6,3,2,7,0.855,1,2,1
2,3,0,0,0,6,2,7,1,3,5,0.860,1,2,1
2,4,1,0,0,5,1,5,4,6,4,0.754,1,2,1
2,5,1,0,0,5,2,3,4,2,1,0.824,0,2,1
2,4,1,0,0,2,4,2,1,2,1,0.776,0,2,1
2,5,1,0,0,4,3,2,2,3,4,0.680,0,2,1
2,5,0,0,0,3,2,2,3,4,7,0.683,0,2,1
2,3,2,0,0,2,4,7,2,5,2,0.752,1,2,1
2,2,3,2,1,2,7,3,2,7,6,0.754,1,2,1
2,2,2,1,0,7,2,7,6,4,6,0.735,0,2,1
2,2,0,0,0,4,2,4,3,4,6,0.731,0,2,1
2,2,1,1,0,4,4,6,6,7,2,0.710,0,2,1
2,2,3,1,0,7,5,2,3,5,2,0.784,0,2,1
2,2,1,1,0,2,4,3,6,4,1,0.787,1,2,1
2,3,1,0,0,3,2,7,3,3,3,0.758,0,2,1
2,4,2,0,0,7,3,3,6,4,3,0.742,0,2,1
2,4,2,0,0,3,3,6,4,3,5,0.757,0,2,1
2,3,0,0,0,6,4,7,4,7,1,0.741,1,2,1
2,3,2,0,0,2,4,2,4,2,3,0.824,0,2,1
2,3,2,1,0,2,3,2,4,3,4,0.836,1,2,1
2,3,1,0,0,3,2,4,3,4,6,0.833,0,2,1
2,2,2,0,0,2,1,6,6,2,3,0.719,1,2,1
2,3,1,0,0,2,6,4,4,5,1,0.792,0,2,1
2,3,0,0,0,1,4,4,6,5,7,0.667,0,2,1
2,5,2,0,1,2,7,4,2,3,3,0.722,1,2,1
2,5,2,1,0,2,3,4,3,6,3,0.699,1,2,1
2,5,1,0,0,3,4,3,6,3,5,0.709,0,2,1
2,5,0,0,0,4,6,3,5,2,3,0.776,1,2,1
2,4,2,0,0,2,4,3,4,7,1,0.777,0,2,1
2,3,1,1,0,4,2,1,3,1,4,0.651,0,2,1
2,3,1,0,0,7,2,7,3,4,7,0.632,0,2,1
2,3,2,0,0,7,4,7,2,3,3,0.735,1,2,1
2,1,0,0,0,6,5,4,6,4,1,0.756,0,2,1
2,2,1,0,0,3,5,3,5,2,3,0.772,0,2,1
2,2,1,0,0,5,5,2,3,3,5,0.784,0,2,1
2,2,1,0,0,6,2,2,2,7,4,0.827,0,2,1
2,6,0,0,0,4,3,2,3,6,3,0.688,1,2,1
2,5,0,0,0,3,2,3,6,3,3,0.679,0,2,1
2,5,1,0,0,2,6,3,3,3,4,0.697,0,2,1
2,5,1,0,0,6,3,3,4,4,4,0.753,1,2,1
2,5,1,0,0,3,4,4,4,3,4,0.803,1,2,1
2,1,1,1,0,3,6,4,3,5,4,0.780,0,2,1
2,1,2,0,0,3,1,6,4,2,4,0.853,0,2,1
2,1,1,0,1,3,7,2,2,4,3,0.815,0,2,1
2,2,1,0,0,6,3,7,4,5,5,0.770,0,2,1
2,2,1,1,1,3,7,4,5,5,3,0.738,0,2,1
2,3,1,0,0,3,4,4,4,5,1,0.787,0,2,1
2,3,0,0,0,1,6,3,2,4,3,0.719,0,2,1
2,3,0,0,0,6,2,4,3,4,4,0.790,1,2,1
2,1,1,1,0,3,3,2,3,2,4,0.844,1,2,1
2,2,2,0,0,3,6,5,2,3,4,0.838,1,2,1
2,3,1,0,0,2,4,4,3,4,2,0.916,1,2,1
2,5,3,0,0,3,3,5,2,3,4,0.917,0,2,1
2,4,1,0,0,2,4,3,5,5,4,0.841,1,2,1
2,4,1,0,0,4,5,5,4,3,5,0.811,1,2,1
2,4,0,0,0,4,5,6,4,6,6,0.824,0,2,1
2,3,2,1,0,7,1,4,1,3,3,0.616,1,2,1
2,4,0,0,0,1,3,3,3,4,1,0.653,0,2,1
2,4,1,0,0,3,3,4,1,6,3,0.685,0,2,1
2,3,0,0,0,6,5,4,4,4,1,0.701,0,2,1
2,2,3,0,0,2,4,4,5,1,4,0.785,0,2,1
2,3,0,1,0,4,2,3,4,3,3,0.847,1,2,1
2,3,2,0,0,3,1,4,2,3,4,0.831,1,2,1
2,3,3,0,0,3,4,3,1,5,3,0.903,1,2,1
2,4,2,1,0,3,2,3,7,3,5,0.800,0,2,1
2,3,2,1,1,2,7,3,5,3,4,0.839,1,2,1
2,4,1,0,0,1,4,4,1,3,5,0.797,1,2,1
2,2,1,0,0,6,5,2,5,6,6,0.906,0,2,1
2,1,0,0,0,5,2,6,6,6,5,0.879,1,2,1
2,3,1,2,0,4,1,4,5,2,5,0.752,0,2,1
2,3,1,1,0,1,3,3,4,4,3,0.776,1,2,1
2,3,1,1,0,3,3,4,4,3,6,0.809,1,2,1
2,3,1,1,0,4,4,5,1,5,6,0.736,0,2,1
2,3,0,0,0,6,3,4,3,3,2,0.832,1,2,1
2,4,2,1,0,3,2,1,5,4,2,0.820,1,2,1
2,3,1,1,0,3,2,4,3,3,1,0.778,0,2,1
2,2,2,1,0,3,1,4,2,6,4,0.720,0,2,1
2,3,2,1,0,2,3,4,4,4,5,0.866,1,2,1
2,4,0,0,0,5,3,3,3,3,3,0.920,1,2,1
2,5,2,1,0,3,3,2,3,3,1,0.940,1,2,1
2,5,2,0,0,3,1,4,7,3,7,0.771,0,2,1
2,4,1,0,1,7,7,4,3,3,6,0.744,0,2,1
2,4,2,0,0,3,6,3,5,4,4,0.824,0,2,1
2,2,2,1,0,3,6,6,4,5,6,0.817,0,2,1
2,4,1,1,0,1,4,2,3,2,3,0.780,1,2,1
2,5,1,1,0,2,2,3,3,4,5,0.869,1,2,1
2,6,2,1,0,2,3,4,5,2,3,0.895,1,2,1
2,6,1,0,0,2,3,4,4,3,1,0.826,1,2,1
2,5,1,0,0,3,4,4,3,1,5,0.825,0,2,1
2,4,0,1,0,4,1,5,6,1,3,0.783,0,2,1
2,4,0,1,0,1,4,3,1,4,2,0.705,0,2,1
2,4,0,2,0,4,1,4,2,3,3,0.718,1,2,1
2,4,1,0,0,2,3,3,2,6,5,0.813,1,2,1
2,4,2,0,0,3,2,6,5,6,1,0.803,0,2,1
2,1,0,0,0,4,4,6,3,5,3,0.618,0,0,2
2,1,2,1,0,3,1,6,4,4,2,0.798,0,0,2
2,2,0,1,1,5,7,4,6,3,5,0.769,0,0,2
2,2,1,1,0,6,5,6,3,1,3,0.853,0,0,2
2,2,1,0,0,2,4,3,4,2,2,0.896,1,0,2
2,2,1,2,0,4,4,2,2,2,4,0.860,0,0,2
2,4,1,1,0,5,3,1,4,2,2,0.737,1,0,2
2,4,0,1,0,3,1,4,2,2,3,0.745,1,0,2
2,4,2,1,0,2,1,2,2,3,5,0.834,0,0,2
2,4,2,0,0,2,5,2,6,4,4,0.850,0,0,2
2,1,0,0,0,4,2,4,4,4,3,0.794,0,0,2
2,3,1,0,0,4,3,5,5,2,3,0.945,1,0,2
2,4,2,0,0,3,4,6,1,3,5,0.823,0,0,2
2,4,0,1,0,1,5,3,3,3,3,0.820,0,0,2
2,3,2,0,0,3,3,5,7,3,3,0.871,0,0,2
2,1,1,0,0,4,5,4,5,2,2,0.853,0,0,2
2,2,1,1,0,6,3,4,4,3,4,0.859,1,0,2
2,2,1,1,0,4,2,4,3,5,4,0.800,0,0,2
2,2,2,0,0,7,1,2,7,5,7,0.687,1,0,2
2,3,2,0,0,7,5,6,3,5,3,0.706,0,0,2
2,2,1,1,0,5,4,4,4,3,4,0.746,0,0,2
2,1,0,1,0,4,2,1,1,4,2,0.583,0,0,2
2,1,2,0,0,3,5,3,7,5,4,0.858,0,0,2
2,1,0,2,0,4,4,2,4,3,2,0.893,1,0,2
2,1,1,0,0,3,1,3,2,2,1,0.927,1,0,2
2,1,3,0,0,7,3,3,4,5,6,0.894,1,0,2
2,4,2,0,0,3,3,3,3,4,4,0.921,1,0,2
2,4,1,0,0,3,3,3,4,4,3,0.900,1,0,2
2,4,1,0,0,3,3,4,4,3,3,0.873,1,0,2
2,4,1,0,0,3,4,4,2,3,2,0.866,0,0,2
2,3,1,0,0,7,3,5,4,4,3,0.789,1,0,2
2,4,0,0,0,4,3,3,6,3,2,0.848,1,0,2
2,4,0,0,0,3,3,6,3,2,5,0.853,0,0,2
2,7,2,0,0,5,6,5,6,3,3,0.801,0,0,2
2,6,0,1,0,3,3,3,3,3,7,0.779,1,0,2
2,6,0,1,0,3,3,3,3,7,5,0.760,0,0,2
2,6,0,1,0,3,3,3,7,5,3,0.742,0,0,2
2,6,0,2,0,3,3,7,5,3,3,0.731,1,0,2
2,5,2,0,0,5,3,3,5,7,6,0.791,0,0,2
2,1,1,1,0,4,2,7,4,2,5,0.759,0,0,2
2,2,2,0,0,1,2,3,5,2,2,0.804,1,0,2
2,2,0,1,0,5,2,4,7,6,3,0.769,0,0,2
2,1,0,1,0,3,4,5,2,4,3,0.806,0,0,2
2,3,0,0,0,5,1,3,2,3,4,0.654,0,0,2
2,3,2,2,0,2,4,5,5,4,3,0.686,1,0,2
2,4,0,0,0,4,5,7,3,7,1,0.676,0,0,2
2,3,3,0,0,2,1,2,2,1,4,0.575,0,0,2
2,3,0,0,0,4,5,4,2,3,1,0.632,1,0,2
2,3,1,1,0,2,1,7,5,7,1,0.566,0,0,2
2,4,1,1,1,5,7,3,2,5,2,0.665,1,0,2
2,3,1,0,0,7,2,5,2,1,1,0.640,1,0,2
2,5,1,1,0,7,5,5,1,5,3,0.542,0,0,2
2,5,0,0,0,5,3,2,7,1,1,0.606,1,0,2
2,6,0,1,0,3,2,7,1,1,3,0.598,1,0,2
2,5,1,1,0,1,2,3,2,1,3,0.546,0,0,2
1,5,1,0,0,2,2,1,3,5,4,0.546,0,0,1
2,5,1,0,0,1,5,4,5,5,1,0.630,1,0,2
2,3,1,2,0,4,5,4,3,2,4,0.762,1,0,2
2,3,2,0,0,3,3,4,2,3,4,0.814,0,0,2
2,3,1,0,0,2,2,2,3,7,7,0.786,0,0,2
2,4,3,0,0,7,3,3,4,3,3,0.846,1,0,2
2,3,2,0,0,4,3,4,6,5,4,0.798,0,0,2
2,3,1,0,0,3,4,6,5,4,5,0.780,0,0,2
2,1,0,0,0,5,4,4,7,3,4,0.839,1,0,2
2,1,0,2,0,4,4,6,4,2,4,0.855,1,0,2
2,3,0,0,0,6,5,3,3,2,4,0.781,0,0,2
2,3,0,1,0,5,3,2,4,3,2,0.813,1,0,2
2,3,0,1,0,3,2,4,3,2,3,0.827,0,0,2
2,1,1,0,0,4,2,3,2,4,2,0.864,1,0,2
2,3,2,0,0,6,2,4,4,2,4,0.882,1,0,2
2,3,1,0,0,4,4,2,6,3,4,0.825,0,0,2
2,5,1,0,0,6,4,5,4,7,5,0.760,0,0,2
2,4,0,1,0,4,4,3,3,4,6,0.748,0,0,2
2,4,0,1,0,4,3,4,6,3,3,0.805,1,0,2
2,4,1,0,0,3,4,2,3,5,4,0.862,0,0,2
2,3,0,1,0,6,4,3,4,2,5,0.827,0,0,2
2,4,2,0,0,3,4,2,5,3,2,0.887,0,0,2
2,3,1,0,0,5,2,3,2,2,3,0.894,1,0,2
2,6,3,1,0,2,4,7,2,2,5,0.828,1,0,2
2,4,2,0,0,5,3,2,3,3,3,0.892,1,0,2
2,4,1,0,0,3,2,3,3,3,3,0.882,0,0,2
2,4,2,1,0,3,3,3,1,2,4,0.923,1,0,2
2,1,2,0,0,7,3,5,4,3,6,0.843,0,0,2
2,1,3,1,0,3,4,3,4,2,4,0.819,0,0,2
2,2,0,1,1,4,7,7,2,7,3,0.558,0,0,2
2,5,3,0,0,7,5,1,3,2,5,0.580,1,0,2
2,5,1,1,0,6,3,3,2,3,4,0.606,0,0,2
2,5,0,1,0,3,3,2,3,4,4,0.592,1,0,2
2,5,0,0,0,3,2,3,4,4,1,0.578,0,0,2
2,4,1,2,0,2,4,4,1,4,4,0.577,1,0,2
2,4,2,0,0,3,4,5,3,3,3,0.831,0,0,2
2,4,1,0,0,3,3,4,3,2,3,0.834,1,0,2
2,4,1,0,0,3,4,3,2,3,5,0.836,0,0,2
2,4,2,1,0,2,5,3,1,4,5,0.829,0,0,2
2,2,2,0,0,7,2,3,5,1,5,0.816,1,0,2
2,3,1,1,0,4,4,5,3,3,2,0.795,0,0,2
2,2,1,1,0,4,3,4,3,3,4,0.910,1,0,2
2,2,3,0,0,3,2,3,1,4,3,0.903,1,0,2
2,2,1,0,0,4,5,4,4,2,5,0.784,0,0,2
2,2,3,1,0,2,2,4,2,6,2,0.863,1,0,2
2,2,1,0,0,4,1,4,5,4,6,0.779,1,0,2
2,1,1,0,0,3,4,4,3,5,5,0.793,0,0,2
2,4,2,0,0,7,3,5,3,3,7,0.785,1,0,2
2,4,1,1,0,5,3,7,3,4,3,0.771,0,0,2
2,4,1,1,1,3,7,3,4,3,3,0.783,1,0,2
2,4,1,0,0,7,4,3,3,3,3,0.833,1,0,2
2,1,1,0,0,6,3,3,5,4,5,0.877,0,0,2
2,3,2,1,0,2,1,5,3,5,7,0.713,1,0,2
2,3,2,0,0,7,3,5,4,4,2,0.718,1,0,2
2,3,1,1,0,3,5,4,4,2,3,0.746,0,0,2
2,2,1,2,0,7,5,7,2,2,7,0.613,0,0,2
2,3,1,0,0,4,5,7,4,1,1,0.601,0,0,2
